Title,Rating,M.R.P(₹),Price(₹),Discount,URL
Redragon K552W-RGB 60% Mechanical Gaming Keyboard Compact 87 Key Mechanical Computer Keyboard KUMARA USB Wired Cherry MX Blue Equivalent Switches for Windows PC Gamers (White RGB Backlit),4.4 out of 5 stars,"4,490","2,793",38 %,https://www.amazon.in/Redragon-K552W-RGB-Mechanical-Keyboard-Equivalent/dp/B07D3GB4N3/ref=sr_1_134?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-134
"MageGee 60% Mechanical Gaming Keyboard,68Keys Compact Blue LED Backlit Gaming Keyboard, Sky Wired Ergonomic Mini Office Keyboard for Windows PC Gamer (Black Blue/Brown Switches)",3.4 out of 5 stars,"5,500","2,700",51 %,https://www.amazon.in/MageGee-Mechanical-Keyboard-Hot-Swappable-Ergonomic/dp/B0C9HR979R/ref=sr_1_135?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-135
"KiiBoom Phantom 68 Hot Swappable Glass Joint Mounted Mechanical Keyboard, BT5.0/2.4GHz/USB-C Wired Wireless NKRO Gaming Keyboard with RGB, 4000mAh Battery for Win/Mac",4.4 out of 5 stars,"49,148","37,148",24 %,https://www.amazon.in/KiiBoom-Phantom-68-Swappable-Mechanical/dp/B0C33F9RP1/ref=sr_1_136?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-136
"MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Blue Switch for Windows Laptop PC Mac - Black/White",3.4 out of 5 stars,,No Price found,2 %,https://www.amazon.in/Portable-Mechanical-Keyboard-MageGee-Backlit/dp/B0B6J1VJL4/ref=sr_1_137?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-137
"KEEBMONKEY WOBKEY Rainy 75 CNC Aluminum HMX/JWK/Cocoa Switches Triple-Mode Connectivity Mechanical Keyboard with Superior Acoustics, No RGB/PP/Gradient Glass/3500mAh/Violet Switch (Lite - Black)",4.6 out of 5 stars,"16,798","11,199",33 %,https://www.amazon.in/KEEBMONKEY-Triple-Mode-Connectivity-Mechanical-Lite/dp/B0CS5ZYY9Y/ref=sr_1_138?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-138
"Portronics Hydra 10 Mechanical Wireless Gaming Keyboard with Bluetooth 5.3 + 2.4 GHz, RGB Lights 16.8 Million Colors, Type C Charging, Compatible with PCs, Smartphones and Tablets(Blue)",4.1 out of 5 stars,"9,999","2,499",75 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTA3NjM5MjQ5NDg3Mzc0OjE3NjMwMTA0ODU6c3BfbXRmOjMwMDc5NzUzMDk0MjAzMjo6MDo6&url=%2FPortronics-Mechanical-Bluetooth-Compatible-Smartphones%2Fdp%2FB0C7R38H41%2Fref%3Dsr_1_139_sspa%3Fdib%3DeyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010485%26sr%3D8-139-spons%26aref%3DDpD8ZjUR0z%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=DpD8ZjUR0z&sp_cr=ZAZ
"ZEBRONICS Zeb-MAX NINJA 61 keys wireless mechanical keyboard with 3 Bluetooth connections, 2.4GHz Nano receiver, Type C wired mode, RGB backlit, built-in rechargeable battery and N-key rollover(White)",4.1 out of 5 stars,"8,999","2,999",67 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTA3NjM5MjQ5NDg3Mzc0OjE3NjMwMTA0ODU6c3BfbXRmOjIwMDU1NzQ1NjcwNjk4OjowOjo&url=%2FZEBRONICS-mechanical-Bluetooth-connections-rechargeable%2Fdp%2FB09NFP1GGX%2Fref%3Dsr_1_140_sspa%3Fdib%3DeyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010485%26sr%3D8-140-spons%26aref%3D1NBRTBuaeB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=1NBRTBuaeB&sp_cr=ZAZ
"surmen 65% Mechanical Gaming Keyboard with Linear Red Switch, Wired Mini Compact Keyboard 60 Percent Backlit for Laptop Desktop PC Gamers（68 Black-Ice Blue）",4.5 out of 5 stars,"10,128","6,468",36 %,https://www.amazon.in/surmen-Mechanical-Keyboard-Gamers%EF%BC%8868-Black-Ice/dp/B0D3L31BD1/ref=sr_1_141?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-141
"Logitech Mx Keys Mini Minimalist Wireless Illuminated Keyboard, Compact, Bluetooth, Backlit, USB-C, Compatible with Apple Macos, iOS, Windows, Linux, Android, Metal Build-Graphite",4.5 out of 5 stars,"15,395","9,762",37 %,https://www.amazon.in/Logitech-Minimalist-Illuminated-Compatible-Build-Graphite/dp/B09LYZP1LG/ref=sr_1_142?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-142
"Ant Esports Thunder20 Wired Mechanical Gaming Keyboard and Mouse Combo | TKL Keyboard Rainbow Backlight 26Anti-Ghosting Keys, 6-Button 3600DPI Mouse | USB | PC/Laptop Compatible_ Red Switch_ Black",4.0 out of 5 stars,"4,799","1,499",69 %,https://www.amazon.in/Ant-Esports-26Anti-Ghosting-Compatible_-Red/dp/B0FBRSDX7Q/ref=sr_1_143?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-143
"daWg HighKEY 718, 75% Wireless Mechanical Keyboard, RGB, daWg Glacier Tactile Switches, Hot Swap, Gasket with 5 Layer Absorption, 4000mAh, 30 Days, (Type-C, 2.4Hz, 3*BT), Volume Knob, Advance Software",5.0 out of 5 stars,"9,999","4,999",50 %,https://www.amazon.in/daWg-HighKEY-Wireless-Mechanical-Absorption/dp/B0FLDYLJS1/ref=sr_1_144?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-144
AULA S99 3 in 1 World's First Silicon Membrane Gaming Keyboard | Bluetooth/2.4GHz/USB-C Balls Keycap Keybaord with Knob | Programmable RGB Backlit Gaming Keyboard for PC/Xbox/PS5 (Purple),4.0 out of 5 stars,"4,999","1,999",60 %,https://www.amazon.in/S99-Membrane-Keyboard-Bluetooth-Programmable/dp/B0D45MPG4Q/ref=sr_1_145?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-145
"Keychron Q3 HE Wireless Custom Mechanical Keyboard, 2.4 GHz/Bluetooth/Wired QMK Rapid Trigger 80% TKL Hot-Swappable Programmable RGB Gateron Double-Rail Magnetic Switches for Mac Windows, Shell White",4.5 out of 5 stars,"77,582","57,582",26 %,https://www.amazon.in/Keychron-Mechanical-Hot-Swappable-Programmable-Double-Rail/dp/B0DS7RK89S/ref=sr_1_146?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-146
"Dr Luxur® Brute RGB Anti-ghosting Mechanical Keyboard, OUTEMU Tactile Blue Switches, Adjustable Knob for Keyboard Brightness, 108 Keys Gaming Keyboard, Wired (Black)",3.8 out of 5 stars,"6,599","2,990",55 %,https://www.amazon.in/Dr-Anti-ghosting-Mechanical-Adjustable-Brightness/dp/B0D8Q1RHF7/ref=sr_1_147?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-147
"Keychron K10 Max Wireless Custom Mechanical Keyboard, 100% Layout QMK 2.4 GHz Bluetooth Wired White Backlit PBT Keycaps 108 Keys Compatible with Mac Windows Linux",4.6 out of 5 stars,"30,999","14,999",52 %,https://www.amazon.in/Keychron-Wireless-Mechanical-Bluetooth-Compatible/dp/B0D63155ZS/ref=sr_1_148?dib=eyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo&dib_tag=se&keywords=mechanical+keyboard&qid=1763010485&sr=8-148
SpinBot Rage MK87 Mechanical Gaming Keyboard - Linear Red Switch | Compact 87-Key TKL Design | Vibrant Multicolor RGB Lighting | 26-Key Anti-Ghosting | Durable ABS Build | Plug & Play USB,5.0 out of 5 stars,"3,499","1,499",57 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTA3NjM5MjQ5NDg3Mzc0OjE3NjMwMTA0ODU6c3BfYnRmOjMwMDgwNDQyODQ2MTgzMjo6MDo6&url=%2FSpinBot-Rage-Mechanical-Gaming-Keyboard%2Fdp%2FB0FTZC8Z71%2Fref%3Dsr_1_149_sspa%3Fdib%3DeyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010485%26sr%3D8-149-spons%26aref%3Dnp8dsv69w3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=np8dsv69w3&sp_cr=ZAZ
"AULA F3287 TKL Tenkeyless Mechanical Wired USB Gaming Keyboard | 8 Different Pre-Set Game Modes Without Numlock Keys (Grey, White)",4.2 out of 5 stars,"6,999","1,899",73 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTA3NjM5MjQ5NDg3Mzc0OjE3NjMwMTA0ODU6c3BfYnRmOjMwMDcyNjkyNTExMTAzMjo6MDo6&url=%2FAULA-F3287-Mechanical-Gaming-Keyboard%2Fdp%2FB0BVFTLH8Q%2Fref%3Dsr_1_150_sspa%3Fdib%3DeyJ2IjoiMSJ9.wpA2d33SEKslC4RNHgtt-kajhrmC5Km0VFPb8h-Ji7qt5F6inVWs_HAzKMb9O7tArByut-Ba7o7kC4W7ODC-o85TLCe0tB3hTlIYppcLp3ZBXZy7P1RFkFIol7vNB5fPatrfELglFRYISJ5qAvCp0wzPvHCohQOHbYVH-6evakhpD-zYIjAt0NaKTsMPk9mlwanNpw4DwME0xvhfVwd8uDWnTuY_o5S75KnnaMYAQ9o.ktyTEpFmGcfAR8Ogqbc_whpk7xfbHePIaqO020esgbo%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010485%26sr%3D8-150-spons%26aref%3DgfpSjG4lMi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=gfpSjG4lMi&sp_cr=ZAZ
"EvoFox Ronin Wired Mechanical Gaming Keyboard | 9 Layer Gasket Sound Dampening Design, Outemu Red Silent Switches, Hot Swappable, Per-Key RGB, nKey Rollover, Volume Knob | Windows Software (White)",4.4 out of 5 stars,"3,999","2,899",28 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDY2NTg4MjE1MzE5MTU6MTc2MzAxMDQ5MjpzcF9hdGZfbmV4dDozMDA3MjY4NTkyODA3MzI6OjA6Og&url=%2FEvoFox-Wired-Mechanical-Dampening-Swappable%2Fdp%2FB0F66GZ58Z%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010491%26sr%3D8-145-spons%26aref%3Djx4UOFqPVu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=jx4UOFqPVu&sp_cr=ZAZ
"Zebronics Nitro Plus Mechanical Keyboard, 104 Keys, Clicky Blue Switches, Integrated Multimedia Keys, Multicolor LED, Windows Lock Function, 1.5m Durable Cable (Black)",4.1 out of 5 stars,"2,999","1,676",44 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDY2NTg4MjE1MzE5MTU6MTc2MzAxMDQ5MjpzcF9hdGZfbmV4dDozMDA0MjQzMDM2NTQwMzI6OjA6Og&url=%2FZEBRONICS-Nitro-Plus-Mechanical-Integrated%2Fdp%2FB0DNFXZH25%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls%26dib_tag%3Dse%26keywords%3Dmechanical%2Bkeyboard%26qid%3D1763010491%26sr%3D8-146-spons%26aref%3Dfm7pB13RMW%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=fm7pB13RMW&sp_cr=ZAZ
"Chilkey ND75 Keyboard with Full Aluminum, 75% Layout Wireless Gaming Mechanical Keyboard, 3 Mode, Quick Assembly, LCD Screen, Per-key RGB Custom Keyboard for Windows, MacOS (White, 1.2mm PCB Flex Cut)",4.4 out of 5 stars,"36,405","29,405",19 %,https://www.amazon.in/Chilkey-ND75-Keyboard-Aluminum-Mechanical/dp/B0DBV81VQW/ref=sr_1_147?dib=eyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls&dib_tag=se&keywords=mechanical+keyboard&qid=1763010491&sr=8-147
"Enter Phoenix Pro Mechanical USB Gaming Keyboard with 26 Anti Ghosting Keys, Rainbow LED Lights (8LED Modes), Windows Lock Key with 12 Multimedia Keys, Splash Resistant, Fading Resistant Keycaps",3.8 out of 5 stars,"4,995","1,307",74 %,https://www.amazon.in/Enter-Phoenix-Pro-Mechanical-Multimedia/dp/B09BVTTZ8Y/ref=sr_1_148?dib=eyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls&dib_tag=se&keywords=mechanical+keyboard&qid=1763010491&sr=8-148
"ASUS ROG Falchion NX 65% Wireless RGB Gaming Mechanical Keyboard | ROG NX Red Linear Switches, PBT Doubleshot Keycaps, Wired / 2.4G Hz, Touch Panel, Keyboard Cover Case, Macro Support",4.4 out of 5 stars,"30,351","24,281",20 %,https://www.amazon.in/ASUS-ROG-NX-Mechanical-Doubleshot/dp/B09G2BM55K/ref=sr_1_149?dib=eyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls&dib_tag=se&keywords=mechanical+keyboard&qid=1763010491&sr=8-149
"Logitech G G213 Prodigy USB Gaming Keyboard with LIGHTSYNC RGB Backlit Keys, Spill-Resistant, Customizable Keys, Dedicated Multi-Media Keys (Black)",4.5 out of 5 stars,"5,295","4,295",19 %,https://www.amazon.in/Logitech-LIGHTSYNC-Spill-Resistant-Customizable-Multi-Media/dp/B01K48R5V4/ref=sr_1_150?dib=eyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls&dib_tag=se&keywords=mechanical+keyboard&qid=1763010491&sr=8-150
"ZEBRONICS Zeb-MAX NINJA 61 keys wireless mechanical keyboard with 3 Bluetooth connections, 2.4GHz Nano receiver, Type C wired mode, RGB backlit, built-in rechargeable battery and N-key rollover(White)",4.1 out of 5 stars,"8,999","2,999",67 %,https://www.amazon.in/ZEBRONICS-mechanical-Bluetooth-connections-rechargeable/dp/B09NFP1GGX/ref=sr_1_151?dib=eyJ2IjoiMSJ9.R7s9aL7B9G2I00vuRVJWBbry0XP0Q5BRJNolGWxD7j8u3s8V46x4_SLJ_igiYwIC8nijd8_V7FsxqSTS5NJqXE-T39-G5z0SuPSze7nEMTwXCJrxc4AFSVO8yaalxy6qo4l1-vtaxfHuHFx6WL21822iVhLAcg0-WLA-3PJRPEEPFfGNQ7d2H-pMdzaIE44egBIYBEd2Y-vqM8OK6Xj6nGwMVcAQRHD88enGmkjThT0.ci6_8Yp9JMzsCB1n6Ir_YWxrtx4PXgTJ7RKj0vIjOls&dib_tag=se&keywords=mechanical+keyboard&qid=1763010491&sr=8-151
